0,4,1294,154,27,50
0,4,559,139,28,38
0,4,160,54,20,11
0,4,43,33,15,6
0,40,1774,190,34,61
0,1,356,114,22,38
0,16,1593,164,33,56
0,5,1027,251,44,53
0,2,151,51,14,17
0,3,438,102,13,38
0,3,453,102,13,37
0,3,431,101,13,37
0,3,460,123,11,50
0,3,1095,141,26,45
0,3,1020,169,27,56
0,3,99,41,9,11
0,4,422,114,9,45
0,4,503,103,14,36
0,5,1131,258,51,45
0,4,1539,164,50,54
0,4,1437,162,46,55
0,4,1849,175,53,58
0,4,1416,159,45,56
0,4,870,122,43,37
0,4,1520,163,47,56
0,4,1976,182,57,61
0,4,1931,180,53,61
0,4,1519,164,46,58
0,5,750,129,36,35
0,6,1673,168,52,56
0,6,1186,148,52,45
0,6,1035,140,42,50
0,6,1035,141,42,49
0,6,1792,167,59,51
0,6,1452,177,44,62
0,6,1128,151,43,55
0,8,856,127,38,38
0,11,894,146,34,41
0,2,111,45,9,15
0,4,1097,179,21,69
0,4,494,99,35,24
0,4,1223,153,40,56
0,4,2162,193,57,64
0,4,1848,176,52,60
0,4,1391,158,45,56
0,4,1416,170,44,63
0,4,576,96,30,30
0,4,1494,181,46,67
0,4,1656,190,51,68
0,4,982,152,37,59
0,4,1006,155,38,60
0,4,1164,166,40,62
0,4,1128,166,42,63
0,5,1166,178,43,68
0,2,456,100,38,13
0,3,2112,389,40,110
0,3,88,45,7,18
0,3,2241,539,104,99
0,3,2537,355,48,104
0,30,2519,270,28,106
0,32,2931,479,50,108
0,32,3908,570,89,102
0,38,3839,500,86,100
0,26,1312,225,43,66
0,28,782,133,31,38
0,28,658,121,30,33
0,28,1016,169,31,42
0,3,1632,233,26,99
0,3,127,61,28,5
0,3,122,73,28,10
0,3,122,59,27,6
0,45,1010,195,70,26
0,5,1014,184,29,55
0,5,1493,276,77,55
0,2,162,53,10,15
0,2,488,112,46,14
0,20,2005,200,33,69
0,28,2305,411,50,94
0,29,858,143,35,41
0,29,2,10,5,1
0,3,2619,240,69,74
0,30,1081,138,26,42
0,30,1677,177,65,26
0,2,126,49,15,18
0,2,503,101,34,36
0,2,533,102,34,36
0,2,660,139,44,52
0,2,524,104,36,36
0,2,450,104,37,36
0,2,477,106,27,38
0,3,491,101,36,35
0,33,748,110,42,36
0,33,734,109,39,36
0,1,377,114,15,46
0,2,431,85,28,15
0,3,10,20,9,1
0,1,168,53,12,14
0,26,2124,175,51,63
0,4,1320,147,51,38
0,4,1200,173,45,57
0,4,1207,144,44,45
0,23,2989,369,107,59
0,3,237,64,13,19
0,3,460,88,19,25
0,30,1302,158,28,53
0,4,589,99,28,31
0,4,1396,161,64,44
0,4,1328,146,47,45
0,4,1270,145,50,37
0,5,2037,218,52,62
0,1,61,44,20,3
0,2,254,64,21,15
0,2,182,58,17,17
0,2,204,68,22,14
0,3,194,62,21,11
0,3,209,65,22,13
0,3,183,62,23,10
0,3,336,98,27,25
0,3,204,71,21,19
0,3,274,90,23,23
0,3,371,77,23,20
0,3,233,80,26,19
0,3,259,70,19,19
0,3,213,67,14,19
0,3,318,71,21,18
0,3,357,76,21,19
0,3,198,64,12,20
0,3,187,61,12,20
0,3,347,75,21,19
0,3,338,74,21,19
0,3,207,65,20,13
0,2,1449,224,67,53
0,2,506,110,42,17
0,3,553,94,26,22
0,30,1199,229,48,61
0,4,1688,201,80,25
0,1,532,93,30,21
0,1,803,117,39,21
0,2,368,93,34,32
0,2,456,104,38,35
0,30,2150,188,68,64
0,2,407,93,38,14
0,2,403,93,38,14
0,2,246,69,24,24
0,2,273,72,25,25
0,2,317,84,30,29
0,2,1546,198,81,24
0,30,2872,221,55,84
0,1,369,88,32,24
0,24,2429,288,94,42
0,22,522,114,27,34
0,26,1348,138,42,46
0,3,637,133,24,55
0,33,402,98,28,25
0,33,395,99,28,25
0,43,598,115,29,35
0,43,549,104,34,31
0,43,987,185,40,57
0,43,564,104,34,31
0,2,2649,220,52,69
0,2,226,63,19,22
0,2,252,67,22,21
0,2,320,72,21,19
0,2,226,64,22,13
0,2,206,60,21,14
0,2,209,64,23,18
0,2,207,63,22,20
0,2,184,65,24,18
0,2,187,59,22,18
0,2,198,64,13,20
0,3,371,77,23,20
0,3,270,79,22,18
0,3,196,59,20,20
0,3,243,63,22,14
0,3,176,59,21,17
0,3,350,79,21,22
0,3,308,70,20,19
0,3,250,67,19,18
0,3,357,78,23,20
0,1,338,93,30,19
0,2,710,190,9,82
0,2,32,23,8,7
0,1,67,35,9,12
0,1,344,131,21,38
0,2,703,118,26,34
0,2,313,71,17,19
0,2,323,72,17,19
0,2,1297,220,26,82
0,2,216,59,17,12
0,2,453,102,27,25
0,2,480,99,32,21
0,29,1456,204,27,62
0,29,805,120,28,32
0,29,805,120,28,32
0,29,534,142,16,59
0,30,146,50,16,18
0,5,335,93,30,22
0,5,545,132,26,42
0,5,106,42,14,10
0,5,18,25,12,3
0,5,295,91,22,25
0,5,740,115,43,19
0,5,824,105,35,29
0,29,1752,192,35,69
0,29,854,118,28,32
0,29,1095,139,28,43
0,29,1239,193,36,58
0,29,1329,219,29,60
0,29,850,118,28,33
0,29,761,117,27,32
0,29,1418,201,34,62
0,29,1258,202,41,58
0,29,317,76,16,26
0,29,477,108,24,32
0,3,462,88,29,19
0,17,51,32,13,5
0,2,1291,195,46,64
0,20,1130,153,52,31
0,24,922,156,24,59
0,29,113,52,7,20
0,3,718,129,55,14
0,4,1392,303,41,71
0,50,2086,216,60,43
0,10,2110,314,62,68
0,2,1878,175,42,50
0,2,1594,279,90,32
0,2,598,100,22,28
0,2,93,42,7,13
0,22,690,105,28,25
0,29,2976,364,52,116
0,29,1729,238,31,75
0,4,1270,310,25,116
0,4,95,42,8,14
0,4,122,46,9,14
0,43,1231,199,28,59
0,43,740,181,54,38
0,43,723,189,55,37
0,43,367,85,28,24
0,2,203,62,13,22
0,1,111,45,17,10
0,1,102,47,14,10
0,1,69,47,20,6
0,17,1523,202,66,43
0,19,1110,162,37,43
0,2,108,46,17,6
0,2,323,72,17,19
0,2,313,71,17,19
0,2,850,184,28,51
0,2,468,109,31,25
0,20,999,163,36,40
0,5,1950,361,96,53
0,5,819,161,56,32
0,7,936,156,50,33
0,7,770,117,43,20
0,1,223,66,13,24
0,11,1577,203,86,28
0,23,1634,278,102,32
0,29,350,78,27,13
0,29,330,76,27,13
0,7,768,117,42,20
0,8,894,134,44,33
0,1,356,77,24,15
0,1,278,75,19,21
0,11,591,101,20,30
0,13,2692,407,132,31
0,14,2482,347,84,59
0,3,480,90,30,25
0,3,754,135,38,36
0,30,1318,155,53,30
0,5,2477,242,50,62
0,10,969,145,24,49
0,2,1565,312,78,36
0,2,42,26,6,7
0,2,406,86,15,31
0,24,1896,275,74,46
0,25,746,131,19,46
0,26,855,129,33,32
0,3,636,125,15,49
0,3,939,208,38,65
0,4,132,46,13,11
0,4,1432,152,54,39
0,1,59,31,8,7
0,1,167,79,15,24
0,11,1019,142,37,36
0,16,973,142,41,31
0,2,480,115,33,21
0,2,269,71,24,21
0,2,146,51,10,21
0,1,1267,172,45,43
0,21,916,129,45,42
0,23,1773,169,43,41
0,23,1862,173,43,43
0,3,607,133,43,43
0,16,781,169,33,36
0,16,789,174,31,37
0,16,1221,139,43,40
0,16,718,179,36,45
0,16,821,171,33,36
0,2,255,81,22,19
0,24,2128,345,29,130
0,26,720,142,41,32
0,26,726,160,38,41
0,26,1414,193,21,73
0,5,979,169,36,48
0,1,582,98,31,19
0,1,297,86,11,32
0,12,745,148,14,59
0,17,1008,162,42,40
0,18,966,154,41,40
0,2,3071,607,78,153
0,21,1833,274,45,74
0,27,772,137,28,42
0,27,750,137,28,43
0,27,837,136,31,40
0,27,752,136,28,42
0,3,748,119,31,37
0,4,1578,240,77,42
0,1,138,47,13,11
0,15,1881,272,46,73
0,25,1678,158,44,39
0,25,1662,162,42,48
0,4,134,50,8,17
0,4,145,60,26,6
0,4,449,88,29,15
0,7,606,114,22,37
0,3,134,48,16,8
0,3,1157,273,31,62
0,30,2,7,3,1
0,32,1440,269,40,62
0,14,11218,496,139,124
0,2,782,202,37,71
0,2,294,76,17,22
0,2,334,73,19,19
0,2,168,53,16,10
0,2,162,53,10,15
0,2,2173,200,70,46
0,3,2145,191,71,46
0,8,913,152,20,56
0,1,588,102,39,24
0,1,430,83,29,22
0,1,798,162,13,66
0,1,622,105,41,24
0,1,1511,200,88,36
0,1,727,113,43,27
0,1,1343,315,155,42
0,1,1265,198,68,36
0,11,597,92,30,26
0,2,1709,254,117,43
0,2,156,68,6,27
0,2,959,128,36,42
0,2,567,117,23,42
0,2,130,53,20,18
0,2,1191,142,41,45
0,3,498,88,33,23
0,6,598,137,27,35
0,1,740,120,48,27
0,24,1915,242,38,66
0,24,759,129,37,25
0,24,791,133,45,38
0,27,3228,333,34,129
0,4,1954,222,45,56
0,6,2209,271,63,69
0,1,890,130,43,33
0,2,1305,200,50,71
0,2,950,128,38,42
0,21,931,139,37,33
0,21,1689,225,34,66
0,23,775,131,46,34
0,23,745,130,45,36
0,23,772,131,37,26
0,4,798,157,34,30
0,4,586,115,49,30
0,8,809,167,74,19
0,9,1225,184,70,30
0,1,2820,568,125,80
0,2,1059,140,53,40
0,2,6,13,2,5
0,2,1199,150,47,55
0,2,722,117,38,26
0,1,63,41,6,15
0,2,1619,162,43,49
0,2,3041,309,116,60
0,2,1719,170,53,60
0,2,1970,183,52,61
0,2,1377,152,53,53
0,2,2558,232,80,58
0,2,1352,151,46,50
0,2,448,112,27,44
0,4,3167,269,58,94
0,1,993,151,59,38
0,1,158,67,16,20
0,1,128,49,20,11
0,2,1917,178,64,45
0,2,1405,292,45,119
0,2,2030,183,65,46
0,1,4370,360,163,61
0,1,151,52,17,17
0,2,1898,177,64,44
0,2,1635,182,44,67
0,2,1465,178,42,67
0,2,1447,171,43,62
0,4,2004,182,66,46
0,2,129,51,8,18
0,26,1713,212,36,74
0,3,773,135,53,19
0,3,768,165,37,31
0,32,1130,282,30,72
0,32,634,126,30,33
0,13,2441,279,51,102
0,2,1490,168,60,40
0,2,664,105,30,33
0,2,260,92,15,35
0,2,1764,224,100,36
0,2,2218,303,74,69
0,2,143,58,24,17
0,25,1129,133,43,37
0,25,1002,144,43,38
0,25,3594,303,117,37
0,25,784,130,39,29
0,25,812,129,39,29
0,4,745,120,37,39
0,4,56,30,8,9
0,4,52,29,7,9
0,4,52,29,9,7
0,4,31,22,7,6
0,5,53,31,13,8
0,9,1802,212,26,81
0,9,2016,228,27,88
0,1,427,103,35,20
0,1,667,104,30,27
0,1,265,78,32,13
0,10,1416,246,78,35
0,2,226,74,31,7
0,2,276,95,8,39
0,2,302,92,42,14
0,2,950,152,19,57
0,23,766,130,37,31
0,1,315,92,38,9
0,1,784,152,20,55
0,1,126,48,8,16
0,1,265,84,13,33
0,1,128,51,9,18
0,1,109,45,8,14
0,1,300,98,12,40
0,1,439,108,24,31
0,1,2063,372,48,118
0,1,114,52,22,10
0,10,950,162,15,63
0,15,1300,187,19,72
0,16,1404,236,27,66
0,16,474,127,31,25
0,18,1641,218,20,86
0,2,101,44,16,6
0,2,570,132,50,23
0,2,424,102,34,23
0,2,510,106,16,38
0,2,1525,163,57,28
0,2,1335,151,39,42
0,2,2235,190,55,45
0,2,1576,170,52,37
0,2,1307,158,29,54
0,2,1728,171,36,55
0,2,1604,169,60,29
0,2,1863,177,63,34
0,2,603,100,23,28
0,21,882,129,22,41
0,28,1560,160,36,43
0,4,309,87,16,27
0,9,692,106,33,22
0,9,724,128,28,36
0,9,1764,208,23,79
0,1,1733,212,89,26
0,2,1571,159,53,41
0,2,1122,136,40,41
0,2,1609,164,43,53
0,2,1817,178,45,59
0,8,1001,231,27,90
0,8,1041,207,79,29
0,1,303,74,27,11
0,1,79,37,13,6
0,13,864,127,24,42
0,5,731,112,23,34
0,5,1472,390,87,43
0,6,845,235,25,92
0,27,2104,320,38,84
0,32,1425,250,41,63
0,4,915,130,49,21
0,4,745,169,34,32
0,5,1472,437,50,98
0,30,943,158,44,27
0,30,964,159,45,27
0,30,811,145,44,24
0,30,2574,363,38,101
0,31,1399,165,30,53
0,21,1850,161,43,54
0,1,2153,193,66,33
0,25,2609,205,50,53
0,3,624,109,29,31
0,1,267,78,10,28
0,2,897,123,27,36
0,2,580,121,13,45
0,1,208,77,7,30
0,32,1934,315,55,50
0,24,1444,238,30,57
0,20,1564,161,60,31
0,23,1630,191,28,69
0,5,1648,215,25,84
0,3,701,122,52,17
0,28,1089,175,33,42
0,31,2426,394,109,58
0,2,161,49,16,12
0,31,2221,400,103,65
0,14,2627,296,37,114
0,4,152,48,14,12
0,4,419,99,15,36
0,45,2478,386,57,53
0,9,3708,283,81,53
0,70,2045,245,58,50
0,10,1509,163,57,37
0,10,1876,236,92,44
0,20,2090,244,81,58
0,24,1964,181,58,50
0,2,2474,320,128,55
0,20,1644,171,57,45
0,14,2824,222,69,66
0,5,4263,287,77,86
0,2,284,92,23,26
0,40,2154,186,78,41
0,103,2479,201,66,61
0,2,6324,513,153,68
0,2,4321,280,92,66
0,2,11418,422,137,121
0,2,12800,463,125,110
0,10,9688,413,100,138
0,31,1701,199,34,60
0,4,535,180,22,60
0,139,3004,209,71,49
0,2,12921,978,219,143
0,20,1941,183,60,48
0,2,2569,349,131,62
0,5,11269,469,151,103
0,20,3004,300,136,39
0,4,4506,522,76,112
0,36,2083,210,36,84
0,13,1409,159,59,30
0,17,1386,157,58,30
0,5,3383,441,138,60
0,5,3258,280,34,105
0,10,1906,179,38,52
0,35,2329,204,37,64
0,4,19433,576,194,105
0,2,2697,210,57,53
0,43,2002,194,40,61
0,5,673,117,20,41
0,4,1694,208,49,69
0,4,1457,154,49,50
0,2,918,126,27,38
0,4,1143,147,58,27
0,4,927,125,43,33
0,4,1609,161,52,50
0,4,1455,154,50,48
0,4,1445,157,50,45
0,4,1274,144,46,44
0,4,1649,166,51,55
0,4,1797,172,52,57
0,4,1869,177,52,60
0,4,1047,134,27,39
0,4,1933,208,43,80
0,4,1088,138,43,40
0,4,1709,170,53,49
0,4,1983,184,56,60
0,4,2033,186,54,63
0,4,1978,182,54,61
0,4,2131,194,59,58
0,4,1324,176,44,63
0,4,1318,184,45,68
0,6,1250,142,43,39
0,4,1576,162,50,54
0,4,1331,149,43,46
0,4,1668,203,51,73
0,35,1778,230,37,75
0,38,3668,506,87,101
0,32,3151,483,89,95
0,3,723,125,51,17
0,32,3448,451,82,96
0,2,1987,316,40,98
0,30,2486,290,40,101
0,36,2542,456,56,96
0,3,552,121,16,48
0,6,1470,305,53,63
0,2,6661,356,69,120
0,30,673,221,41,34
0,3,1025,167,59,29
0,30,1442,213,34,65
0,29,2601,268,48,96
0,29,3161,466,68,107
0,30,1846,188,30,63
0,10,2055,182,70,59
0,27,1902,344,63,86
0,5,1753,325,58,87
0,33,593,100,37,33
0,33,1207,153,28,53
0,2,762,181,62,64
0,2,209,58,17,18
0,2,196,62,24,9
0,33,735,109,41,36
0,33,893,121,44,41
0,2,301,86,29,31
0,30,1964,181,58,60
0,34,2231,238,55,52
0,2,1313,238,64,56
0,26,2175,180,52,66
0,24,1107,147,51,43
0,8,322,97,37,27
0,20,1285,182,23,70
0,32,1218,189,27,56
0,26,1427,141,44,46
0,4,1855,376,58,67
0,30,1403,243,34,71
0,2,2816,518,86,101
0,3,809,156,20,59
0,3,328,73,21,20
0,2,190,84,22,12
0,3,214,63,22,17
0,4,168,61,22,12
0,2,1523,296,61,104
0,2,1906,292,50,95
0,40,1019,147,48,48
0,29,2904,375,28,133
0,22,906,128,28,36
0,22,896,127,28,36
0,29,1429,202,29,62
0,22,889,128,28,37
0,2,539,109,41,19
0,2,1510,269,87,31
0,29,2503,242,29,89
0,29,1284,217,29,57
0,20,951,138,46,46
0,20,1077,133,34,39
0,20,2137,219,46,76
0,23,1407,220,81,30
0,10,981,150,51,33
0,7,770,117,42,19
0,7,252,81,35,7
0,7,680,107,37,20
0,10,985,143,51,33
0,5,216,77,34,7
0,13,1416,201,82,28
0,1,881,215,56,21
0,19,1557,205,68,45
0,17,3280,385,41,129
0,43,683,123,38,34
0,29,2500,346,35,114
0,20,1639,201,48,57
0,3,510,93,29,28
0,22,3445,348,94,88
0,3,323,81,28,22
0,21,1197,140,43,28
0,12,1637,258,62,69
0,30,1834,282,64,65
0,15,3243,347,31,137
0,27,1248,206,86,26
0,2,920,137,28,44
0,2,970,136,35,30
0,5,1596,177,40,49
0,12,1069,197,92,12
0,21,966,139,38,33
0,1,2536,493,124,77
0,15,1819,271,45,73
0,6,1537,158,36,44
0,32,1693,266,42,64
0,43,2977,441,67,98
0,21,1130,248,51,43
0,2,1852,194,62,45
0,2,1213,167,49,49
0,1,1125,137,37,42
0,2,3276,261,99,80
0,2,7173,540,122,191
0,2,93,42,7,13
0,2,2398,237,103,45
0,2,1462,157,58,39
0,3,3988,343,155,60
0,2,2267,200,77,48
0,2,2367,204,78,48
0,3,1141,169,74,36
0,2,571,126,49,23
0,3,10272,738,330,104
0,2,2141,204,82,43
0,2,5262,425,184,73
0,1,708,167,39,32
0,1,228,90,7,37
0,1,1190,263,50,51
0,2,1898,178,66,43
0,2,2263,202,70,53
0,3,932,127,45,22
0,11,2247,307,19,129
0,9,2986,278,38,90
0,9,2256,317,30,108
0,1,5410,407,174,72
0,2,1564,176,45,63
0,1,3707,308,137,56
0,2,181,58,21,9
0,2,326,72,21,17
0,1,607,105,42,23
0,1,1130,161,35,53
0,3,2158,192,71,46
0,2,5075,395,157,51
0,4,13837,686,123,282
0,4,5152,680,103,266
0,4,12394,675,119,280
0,4,5188,682,104,266
0,3,1021,132,29,39
0,1,289,75,29,12
0,1,1307,220,89,54
0,26,1175,187,26,66
0,1,699,115,41,32
0,24,757,131,43,39
0,2,816,122,49,36
0,4,1017,146,23,48
0,2,1969,185,66,46
0,2,2136,195,79,42
0,2,1186,142,31,44
0,2,1504,180,42,54
0,2,1289,156,61,28
0,12,723,229,52,51
0,22,1832,201,27,72
0,2,2613,428,55,104
